IRI_KEY,WEEK,SY,GE,VEND,ITEM,UNITS,DOLLARS,F,D,PR
8029776,1335,0,5,28400,2210,5,4.75,NONE,2,0
8029776,1335,0,2,28400,1360,1,1.99,NONE,0,0
8029776,1335,0,1,28400,2907,1,1.99,NONE,0,0
8029776,1335,0,2,28400,1508,4,3.96,NONE,0,0
8029776,1335,0,1,28400,3838,4,3.51,A+,2,1
8029776,1335,0,1,28400,4084,4,3.24,A+,0,1
8029776,1336,0,5,74690,2325,6,5.94,NONE,0,0
8029776,1336,0,2,74690,3735,1,2.99,NONE,0,0
8029776,1336,0,3,74690,2312,1,0.99,NONE,0,0
8029776,1336,0,1,74690,3793,1,2.99,NONE,0,0
8029776,1336,0,1,74690,2529,1,0.84,NONE,0,1
8029776,1336,0,1,74690,2503,1,0.99,NONE,0,0
8029776,1336,0,3,74690,2354,1,0.99,NONE,0,0
8029776,1336,0,6,74690,2406,1,0.99,NONE,0,0
8029776,1336,0,1,28400,981,7,6.78,NONE,2,0
8029776,1336,0,1,28400,4361,1,2.99,NONE,2,0
8029776,1336,0,1,28400,3098,4,3.96,NONE,2,0
8029776,1336,0,1,28400,2564,6,5.94,NONE,0,0
8029776,1336,0,3,28400,982,2,1.83,NONE,2,0
8029776,1336,0,1,28400,2844,1,2.99,NONE,2,0
8029776,1336,0,4,28400,988,3,2.82,NONE,2,0
8029776,1336,0,1,28400,4058,5,4.65,NONE,2,0
8029776,1336,0,1,28400,2873,2,3.18,NONE,0,1
8029776,1336,0,2,28400,2870,1,1.59,NONE,0,1
8029776,1336,0,1,28400,4174,1,3.19,NONE,0,0
8029776,1336,0,1,28400,2850,1,2.99,NONE,2,1
8029776,1336,0,1,37000,43206,2,2.55,NONE,0,1
8029776,1336,0,1,37000,3267,7,4.89,A+,0,1
8029776,1336,0,1,37000,42452,7,5.56,A+,0,1
8029776,1336,0,1,37000,37705,3,5.37,NONE,0,0
8029776,1336,0,1,37000,37712,2,3,NONE,0,1
8029776,1336,0,1,37000,37716,2,3.58,NONE,0,0
8029776,1336,0,1,37000,42453,8,6.14,A+,0,1
8029776,1336,0,1,37000,37717,5,8.37,NONE,0,1
8029776,1336,0,1,37000,37706,2,3,NONE,0,0
8029776,1336,0,2,37000,43205,1,1.52,NONE,0,1
8029776,1336,0,1,37000,44621,4,3.12,NONE,0,1
8029776,1336,0,1,37000,37708,3,5.37,NONE,0,0
8029776,1336,0,1,37000,37724,1,1.79,NONE,0,0
8029776,1336,0,2,41200,433,1,0.99,NONE,0,0
8029776,1336,0,5,41200,301,1,0.99,NONE,0,0
8029776,1336,0,3,41200,1745,1,0.99,NONE,0,0
8029776,1336,0,4,41200,1702,3,2.97,NONE,0,0
8029776,1336,0,2,74690,5995,1,3.29,NONE,0,0
8029776,1336,0,2,74690,6033,1,3.29,NONE,0,0
8029776,1336,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1336,0,1,28400,4252,4,3.81,NONE,2,1
8029776,1336,0,2,28400,2869,6,5.94,NONE,0,0
8029776,1336,0,1,28400,3351,6,5.79,NONE,2,1
8029776,1336,0,1,28400,3338,4,12.67,NONE,0,0
8029776,1336,0,1,28400,2875,14,13.71,NONE,0,0
8029776,1336,0,2,28400,2876,5,4.8,NONE,2,0
8029776,1336,0,1,28400,2877,3,2.97,NONE,2,0
8029776,1336,0,1,28400,3340,1,3.29,NONE,0,0
8029776,1336,0,5,28400,906,1,3.29,NONE,0,0
8029776,1336,0,2,28400,3508,1,3.29,NONE,0,0
8029776,1336,0,1,901,10002,3,1.02,NONE,0,0
8029776,1336,0,1,901,10001,4,1.36,NONE,0,1
8029776,1336,0,1,64042,9196,1,0.99,NONE,0,0
8029776,1336,0,1,28400,2977,2,1.98,NONE,2,1
8029776,1336,0,2,28400,1474,1,2.39,NONE,0,0
8029776,1336,0,1,28400,2879,11,10.89,NONE,2,0
8029776,1336,0,3,28400,2064,4,3.66,NONE,0,0
8029776,1336,0,1,28400,2880,38,37.62,NONE,0,0
8029776,1336,0,3,74690,5157,2,3.78,NONE,0,0
8029776,1336,0,4,41200,801,7,6.93,NONE,0,0
8029776,1336,0,1,41200,815,5,4.95,NONE,0,0
8029776,1336,7,1,54918,8278,2,1.98,NONE,0,0
8029776,1336,7,1,54918,8766,2,6,NONE,0,1
8029776,1336,7,1,54918,8306,5,4.95,NONE,0,0
8029776,1336,0,3,28400,3832,4,3.81,NONE,0,0
8029776,1336,0,1,28400,3833,3,2.82,NONE,2,0
8029776,1336,0,1,28400,3837,2,1.98,NONE,2,0
8029776,1336,0,1,28400,3831,3,2.82,NONE,2,0
8029776,1336,0,1,41200,1134,2,1.98,NONE,0,0
8029776,1336,0,2,24622,51189,2,1.98,NONE,0,0
8029776,1336,0,2,24622,51196,1,2.39,NONE,0,0
8029776,1336,0,1,24622,51195,5,11.95,NONE,0,0
8029776,1336,0,3,24622,51188,3,2.97,NONE,0,0
8029776,1336,0,2,24622,51013,2,1.83,NONE,0,1
8029776,1336,0,2,24622,51014,1,0.99,NONE,0,0
8029776,1336,0,2,24622,51012,1,0.99,NONE,0,0
8029776,1336,0,2,41200,1401,3,2.97,NONE,0,0
8029776,1336,0,1,41200,1403,6,5.79,NONE,0,0
8029776,1336,0,1,41200,1405,2,1.98,NONE,0,0
8029776,1336,0,1,41200,1415,1,0.99,NONE,0,0
8029776,1336,0,1,16000,19380,1,2.69,NONE,0,0
8029776,1336,0,1,16000,15020,1,0.99,NONE,0,0
8029776,1336,0,1,16000,15990,2,5.38,NONE,0,0
8029776,1336,0,2,28400,6909,9,8.91,NONE,0,0
8029776,1336,0,2,28400,1360,3,5.67,NONE,0,0
8029776,1336,0,1,28400,2907,1,1.99,NONE,0,0
8029776,1336,0,2,28400,1508,6,5.94,NONE,0,0
8029776,1336,0,1,28400,3838,2,1.83,NONE,2,1
8029776,1336,0,1,28400,4084,2,1.83,NONE,2,1
8029776,1336,7,1,20495,90230,1,1.99,NONE,0,0
8029776,1336,7,1,20495,90430,1,1.99,NONE,0,0
8029776,1337,6,1,14156,6063,1,0.69,NONE,0,0
8029776,1337,6,1,14156,6061,1,0.69,NONE,0,0
8029776,1337,0,5,74690,2325,3,2.82,NONE,0,0
8029776,1337,0,2,74690,3735,2,5.98,NONE,0,0
8029776,1337,0,1,74690,3706,1,2.99,NONE,0,0
8029776,1337,0,3,74690,2312,2,1.98,NONE,0,0
8029776,1337,0,1,74690,2503,2,1.98,NONE,0,0
8029776,1337,0,2,74690,2367,1,0.99,NONE,0,0
8029776,1337,0,3,74690,2354,1,0.99,NONE,0,0
8029776,1337,0,1,28400,981,7,6.93,NONE,2,0
8029776,1337,0,1,28400,4361,3,8.97,NONE,2,0
8029776,1337,0,1,28400,3098,2,1.83,NONE,0,0
8029776,1337,0,1,28400,2564,3,2.97,NONE,0,0
8029776,1337,0,3,28400,982,1,0.84,NONE,2,1
8029776,1337,0,4,28400,988,3,2.82,NONE,2,0
8029776,1337,0,1,28400,4058,6,5.49,NONE,2,0
8029776,1337,0,1,28400,2873,1,0.34,NONE,0,1
8029776,1337,0,1,28400,4296,3,4.59,NONE,0,0
8029776,1337,0,1,28400,2872,4,2.73,NONE,0,1
8029776,1337,0,1,28400,4295,3,3.58,NONE,0,0
8029776,1337,0,2,28400,2870,4,5.88,NONE,0,1
8029776,1337,0,1,28400,3812,1,1.59,NONE,0,0
8029776,1337,0,2,28400,2871,1,1.59,NONE,0,1
8029776,1337,0,1,28400,4172,1,3.19,NONE,0,0
8029776,1337,0,1,28400,4174,2,6.38,NONE,0,0
8029776,1337,0,1,28400,4373,2,5.53,NONE,2,1
8029776,1337,0,1,37000,3267,1,0.89,NONE,0,0
8029776,1337,0,1,37000,42452,2,1.78,NONE,0,1
8029776,1337,0,1,37000,37705,4,7.16,NONE,0,0
8029776,1337,0,1,37000,37712,2,3.58,NONE,0,1
8029776,1337,0,1,37000,37716,1,1.21,NONE,0,1
8029776,1337,0,1,37000,42453,3,2.67,NONE,0,1
8029776,1337,0,1,37000,44621,4,3.43,NONE,0,1
8029776,1337,0,1,41200,784,1,0.99,NONE,0,0
8029776,1337,0,1,41200,781,1,0.99,NONE,0,0
8029776,1337,0,2,41200,433,1,0.99,NONE,0,0
8029776,1337,0,2,41200,783,1,0.99,NONE,0,0
8029776,1337,0,3,41200,1745,2,1.98,NONE,0,0
8029776,1337,0,4,41200,1702,1,0.99,NONE,0,0
8029776,1337,6,1,14156,6064,2,1.28,NONE,0,0
8029776,1337,0,2,74690,6033,2,6.58,NONE,0,0
8029776,1337,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1337,0,1,28400,4252,1,0.99,NONE,2,0
8029776,1337,0,2,28400,2869,4,3.96,NONE,0,0
8029776,1337,0,1,28400,3351,3,2.97,NONE,2,0
8029776,1337,0,1,28400,3338,1,3.29,NONE,0,0
8029776,1337,0,1,28400,2875,12,11.58,NONE,0,0
8029776,1337,0,2,28400,2876,2,1.98,NONE,2,0
8029776,1337,0,1,28400,2877,1,0.99,NONE,2,0
8029776,1337,0,1,28400,3340,2,6.58,NONE,0,0
8029776,1337,0,5,28400,906,1,2.8,NONE,0,1
8029776,1337,0,1,901,10002,2,0.68,NONE,0,0
8029776,1337,0,1,28400,2879,10,9.45,NONE,2,0
8029776,1337,0,1,28400,2880,24,23.76,NONE,0,0
8029776,1337,0,4,41200,801,5,4.8,NONE,0,0
8029776,1337,0,1,41200,815,4,3.96,NONE,0,0
8029776,1337,7,1,54918,8278,4,3.96,NONE,0,0
8029776,1337,7,1,54918,8250,2,1.98,NONE,0,0
8029776,1337,7,1,54918,8166,2,6.98,NONE,0,0
8029776,1337,0,1,16000,28380,3,7.67,NONE,0,0
8029776,1337,0,3,28400,3832,7,6.93,NONE,2,0
8029776,1337,0,1,28400,3833,4,3.81,NONE,2,0
8029776,1337,0,1,28400,3837,2,1.98,NONE,2,0
8029776,1337,0,3,24622,51188,1,0.99,NONE,0,0
8029776,1337,0,2,24622,51013,2,1.98,NONE,0,0
8029776,1337,0,2,24622,51012,1,0.99,NONE,0,0
8029776,1337,0,2,41200,1401,3,2.97,NONE,0,0
8029776,1337,0,1,41200,1441,1,0.99,NONE,0,1
8029776,1337,0,1,41200,1442,1,1.99,NONE,0,0
8029776,1337,0,1,41200,1405,5,4.95,NONE,0,0
8029776,1337,0,1,41200,1440,1,1.99,NONE,0,0
8029776,1337,0,1,16000,19380,1,2.69,NONE,0,0
8029776,1337,0,1,16000,19370,1,2.69,NONE,0,0
8029776,1337,0,1,16000,15020,4,3.96,NONE,0,0
8029776,1337,0,1,16000,15940,1,2.69,NONE,0,0
8029776,1337,0,1,16000,28520,1,2.69,NONE,0,0
8029776,1337,0,1,16000,16010,3,2.97,NONE,0,0
8029776,1337,0,1,27393,965,1,0.99,NONE,0,0
8029776,1337,0,1,27393,950,2,1.98,NONE,0,0
8029776,1337,0,2,28400,6909,13,12.72,NONE,0,0
8029776,1337,0,5,28400,2210,2,1.83,NONE,0,0
8029776,1337,0,3,28400,2912,1,1.99,NONE,0,0
8029776,1337,0,1,28400,2907,1,1.99,NONE,0,0
8029776,1337,0,1,28400,3839,2,1.98,NONE,2,1
8029776,1337,0,2,28400,1508,7,6.93,NONE,0,0
8029776,1337,0,1,28400,3838,1,0.84,NONE,2,1
8029776,1337,0,1,28400,4084,1,0.99,NONE,2,1
8029776,1338,6,1,14156,6061,1,0.69,NONE,0,0
8029776,1338,6,1,14156,6062,1,0.59,NONE,0,1
8029776,1338,0,5,74690,2325,2,1.98,NONE,0,0
8029776,1338,0,3,74690,2309,1,0.99,NONE,0,0
8029776,1338,0,3,74690,2312,2,1.98,NONE,0,0
8029776,1338,0,1,74690,2529,1,0.99,NONE,0,0
8029776,1338,0,3,74690,2354,2,1.98,NONE,0,0
8029776,1338,0,6,74690,2406,2,1.98,NONE,0,0
8029776,1338,0,1,28400,981,2,1.98,NONE,2,0
8029776,1338,0,1,28400,4361,2,5.98,NONE,0,0
8029776,1338,0,1,28400,3098,4,3.96,NONE,0,0
8029776,1338,0,1,28400,2564,5,4.95,NONE,0,0
8029776,1338,0,3,28400,982,4,3.81,NONE,0,0
8029776,1338,0,1,28400,4363,1,2.99,NONE,2,0
8029776,1338,0,4,28400,988,3,2.67,NONE,2,0
8029776,1338,0,1,28400,4365,3,8.97,NONE,2,0
8029776,1338,0,1,28400,4058,1,0.99,NONE,0,0
8029776,1338,0,1,28400,3812,1,1.59,NONE,0,0
8029776,1338,0,1,28400,4174,2,6.38,NONE,0,0
8029776,1338,0,1,28400,4373,2,5.98,NONE,2,1
8029776,1338,0,1,37000,43206,3,3.45,A+,0,1
8029776,1338,0,1,37000,3267,1,0.76,NONE,0,0
8029776,1338,0,1,37000,37705,13,12.97,A+,2,1
8029776,1338,0,1,37000,37716,3,3.54,A+,0,1
8029776,1338,0,1,37000,42453,1,0.89,NONE,0,1
8029776,1338,0,1,37000,37717,7,7.1,A+,2,1
8029776,1338,0,1,37000,37706,2,2.9,A+,0,0
8029776,1338,0,1,37000,37718,1,0.99,A+,0,1
8029776,1338,0,2,37000,43205,2,1.39,A+,0,1
8029776,1338,0,1,37000,37708,8,7.61,A+,2,1
8029776,1338,0,1,37000,31184,1,2.29,NONE,0,0
8029776,1338,0,1,37000,37724,2,2.54,NONE,0,1
8029776,1338,0,1,41200,784,1,0.99,NONE,0,0
8029776,1338,0,1,41200,781,7,6.03,NONE,0,1
8029776,1338,0,2,41200,433,1,0.99,NONE,0,0
8029776,1338,0,2,41200,783,1,0.99,NONE,0,0
8029776,1338,0,3,41200,1745,1,0.99,NONE,0,0
8029776,1338,0,2,74690,5995,2,6.58,NONE,0,0
8029776,1338,0,2,74690,6033,1,3.29,NONE,0,0
8029776,1338,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1338,0,1,28400,4252,3,2.97,NONE,2,0
8029776,1338,0,2,28400,2869,7,6.93,NONE,2,0
8029776,1338,0,1,28400,3351,1,0.99,NONE,2,0
8029776,1338,0,1,28400,2875,9,8.91,NONE,2,0
8029776,1338,0,1,28400,2878,7,6.63,NONE,2,1
8029776,1338,0,2,28400,2876,4,3.81,NONE,2,0
8029776,1338,0,1,28400,2877,12,11.28,NONE,2,0
8029776,1338,0,1,28400,2874,6,5.19,NONE,2,1
8029776,1338,0,1,28400,3340,3,9.87,NONE,0,0
8029776,1338,0,5,28400,906,1,3.29,NONE,0,0
8029776,1338,0,2,28400,3508,1,3.29,NONE,0,0
8029776,1338,0,1,901,10002,1,0.34,NONE,0,0
8029776,1338,0,1,901,10000,1,0.34,NONE,0,0
8029776,1338,0,1,41419,71471,1,0.69,NONE,0,0
8029776,1338,0,4,41419,6171,2,4.38,NONE,0,0
8029776,1338,0,2,28400,1474,1,2.39,NONE,0,0
8029776,1338,0,1,28400,2879,15,14.55,NONE,2,0
8029776,1338,0,1,28400,2880,14,13.86,NONE,2,0
8029776,1338,0,2,28400,899,2,4.61,NONE,0,1
8029776,1338,0,3,74690,5157,2,3.78,NONE,0,0
8029776,1338,0,2,74690,5047,3,5.67,NONE,0,0
8029776,1338,0,4,41200,801,7,6.93,NONE,0,0
8029776,1338,0,1,41200,815,1,0.99,NONE,0,0
8029776,1338,7,1,54918,8102,1,3.49,NONE,0,0
8029776,1338,7,1,54918,8766,2,6.98,NONE,0,0
8029776,1338,7,1,54918,8306,1,0.99,NONE,0,0
8029776,1338,0,3,28400,3832,2,1.98,NONE,0,0
8029776,1338,0,2,28400,1013,1,2.49,NONE,0,0
8029776,1338,0,1,28400,3833,4,3.96,NONE,2,0
8029776,1338,0,2,24622,51189,2,1.98,NONE,0,0
8029776,1338,0,2,24622,51196,1,2.39,NONE,0,0
8029776,1338,0,1,24622,51195,1,2.39,NONE,0,0
8029776,1338,0,2,24622,51012,2,1.98,NONE,0,0
8029776,1338,6,1,47694,232,3,2.97,NONE,0,0
8029776,1338,6,1,47694,202,1,0.99,NONE,0,0
8029776,1338,0,2,41200,1401,2,1.98,NONE,0,0
8029776,1338,0,1,41200,1441,1,2.19,NONE,0,0
8029776,1338,0,1,41200,1403,1,0.99,NONE,0,0
8029776,1338,0,1,41200,1405,1,0.99,NONE,0,0
8029776,1338,0,1,41200,1440,1,1.99,NONE,0,0
8029776,1338,0,1,16000,11204,1,2.69,NONE,0,0
8029776,1338,0,1,16000,15020,2,1.98,NONE,0,0
8029776,1338,0,1,16000,16010,5,4.95,NONE,0,0
8029776,1338,0,1,27393,970,2,1.98,NONE,0,0
8029776,1338,0,1,27393,960,1,0.99,NONE,0,0
8029776,1338,0,1,27393,950,1,0.99,NONE,0,0
8029776,1338,0,2,28400,6909,5,4.95,NONE,0,0
8029776,1338,0,5,28400,2210,5,4.65,NONE,2,0
8029776,1338,0,1,28400,3839,2,1.98,NONE,2,1
8029776,1338,0,2,28400,1508,2,1.98,NONE,0,0
8029776,1338,0,1,28400,3838,2,1.68,NONE,2,1
8029776,1338,7,1,20495,90230,1,1.99,NONE,0,0
8029776,1338,7,1,20495,90430,1,1.99,NONE,0,0
8029776,1339,6,1,14156,6061,3,2.07,NONE,0,0
8029776,1339,0,3,74690,2309,1,0.99,NONE,0,0
8029776,1339,0,1,74690,3706,1,2.99,NONE,0,0
8029776,1339,0,3,74690,2312,1,0.99,NONE,0,0
8029776,1339,0,1,74690,3793,1,2.99,NONE,0,0
8029776,1339,0,1,74690,2529,1,0.99,NONE,0,0
8029776,1339,0,1,74690,2516,1,0.84,NONE,0,1
8029776,1339,0,3,74690,2354,2,1.98,NONE,0,0
8029776,1339,0,6,74690,2406,1,0.99,NONE,0,0
8029776,1339,0,1,28400,981,16,10.56,B,0,1
8029776,1339,0,1,28400,4361,2,5.98,NONE,2,0
8029776,1339,0,1,28400,3098,7,4.62,B,2,1
8029776,1339,0,1,28400,2564,6,3.96,B,0,1
8029776,1339,0,3,28400,982,8,5.28,B,2,1
8029776,1339,0,1,28400,4363,1,2.99,NONE,2,0
8029776,1339,0,4,28400,988,5,3.3,B,2,1
8029776,1339,0,1,28400,4365,1,2.99,NONE,2,0
8029776,1339,0,1,28400,4296,1,1.41,NONE,0,1
8029776,1339,0,1,28400,2872,1,1.59,NONE,0,0
8029776,1339,0,2,28400,2870,1,1.41,NONE,0,1
8029776,1339,0,1,28400,3812,1,1.59,NONE,0,0
8029776,1339,0,1,28400,4373,1,2.01,NONE,2,1
8029776,1339,0,1,28400,2850,1,2.99,NONE,0,1
8029776,1339,0,1,37000,43206,1,1.79,NONE,0,0
8029776,1339,0,1,37000,3267,3,2.67,NONE,0,0
8029776,1339,0,1,37000,42452,3,2.67,NONE,0,1
8029776,1339,0,1,37000,37705,7,9.88,NONE,2,1
8029776,1339,0,1,37000,37716,1,1.79,NONE,0,0
8029776,1339,0,1,37000,42453,5,4.62,NONE,0,1
8029776,1339,0,1,37000,37706,1,1.79,NONE,0,0
8029776,1339,0,1,37000,37718,1,0.9,NONE,0,1
8029776,1339,0,2,37000,43205,1,1.79,NONE,0,0
8029776,1339,0,1,37000,44621,1,0.89,NONE,0,1
8029776,1339,0,1,37000,37708,2,3.58,NONE,2,0
8029776,1339,0,1,37000,31184,1,2.29,NONE,0,0
8029776,1339,0,1,41200,781,1,0.84,NONE,0,1
8029776,1339,0,3,41200,1745,3,2.67,NONE,0,1
8029776,1339,0,4,41200,1702,1,0.99,NONE,0,0
8029776,1339,0,2,74690,5995,1,3.29,NONE,0,0
8029776,1339,0,2,74690,6033,2,6.58,NONE,0,0
8029776,1339,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1339,0,1,28400,4252,1,0.66,B,0,1
8029776,1339,0,1,28400,3337,2,6.58,NONE,0,0
8029776,1339,0,2,28400,2869,5,3.3,B,2,1
8029776,1339,0,1,28400,3351,2,1.32,B,2,1
8029776,1339,0,1,28400,3338,1,3.29,NONE,0,0
8029776,1339,0,1,28400,2875,31,20.46,B,2,1
8029776,1339,0,1,28400,2878,11,7.26,B,0,1
8029776,1339,0,2,28400,2876,2,1.32,B,0,1
8029776,1339,0,1,28400,2877,2,0.99,B,0,1
8029776,1339,0,1,28400,2874,3,1.98,B,2,1
8029776,1339,0,1,28400,3340,3,9.87,NONE,0,0
8029776,1339,0,5,28400,906,1,3.29,NONE,0,0
8029776,1339,0,1,901,10002,1,0.34,NONE,0,0
8029776,1339,0,1,901,10000,2,0.68,NONE,0,0
8029776,1339,0,1,82204,80010,1,1.09,NONE,0,1
8029776,1339,0,1,82204,14,1,1.35,NONE,0,0
8029776,1339,0,1,28400,2977,2,1.32,B,2,1
8029776,1339,0,1,46100,781,1,1.99,NONE,0,0
8029776,1339,0,1,28400,2879,15,8.61,B,0,1
8029776,1339,0,3,28400,2064,6,3.96,B,2,1
8029776,1339,0,1,28400,2880,36,23.76,B,0,1
8029776,1339,0,2,28400,899,1,2.49,NONE,0,0
8029776,1339,0,2,74690,5047,1,1.89,NONE,0,0
8029776,1339,0,2,28400,312,3,1.69,NONE,2,1
8029776,1339,0,4,41200,801,5,4.95,NONE,0,0
8029776,1339,0,1,41200,815,2,1.98,NONE,0,0
8029776,1339,7,1,54918,8278,1,0.99,NONE,0,0
8029776,1339,7,1,54918,8102,1,3.49,NONE,0,0
8029776,1339,7,1,54918,8166,1,3.49,NONE,0,0
8029776,1339,7,1,54918,8192,4,6.36,NONE,0,1
8029776,1339,7,1,54918,8766,1,2.51,NONE,0,1
8029776,1339,0,1,16000,28380,2,3.98,NONE,0,1
8029776,1339,0,3,28400,3832,3,1.98,B,2,1
8029776,1339,0,1,28400,3833,5,3.3,B,2,1
8029776,1339,0,3,28400,1014,1,2.49,NONE,0,0
8029776,1339,0,1,28400,3837,3,1.98,NONE,2,1
8029776,1339,0,1,28400,3831,4,3.96,NONE,2,0
8029776,1339,0,2,24622,51196,1,2.39,NONE,0,0
8029776,1339,0,3,24622,51188,1,0.99,NONE,0,0
8029776,1339,0,2,24622,51013,1,0.99,NONE,0,0
8029776,1339,6,1,47694,202,1,0.99,NONE,0,0
8029776,1339,0,2,41200,1401,1,0.99,NONE,0,0
8029776,1339,0,1,41200,1403,1,0.99,NONE,0,0
8029776,1339,0,1,41200,1405,1,0.99,NONE,0,0
8029776,1339,0,1,16000,15660,2,3.98,NONE,0,0
8029776,1339,0,1,16000,19380,1,1.99,NONE,0,1
8029776,1339,0,1,16000,19370,1,1.99,NONE,0,1
8029776,1339,0,1,16000,15020,4,3.96,NONE,0,0
8029776,1339,0,1,16000,28520,1,1.99,NONE,0,1
8029776,1339,0,1,16000,29090,3,5.97,A,0,1
8029776,1339,0,1,16000,15990,1,1.99,NONE,0,1
8029776,1339,0,1,16000,16010,4,3.96,NONE,0,0
8029776,1339,0,1,27393,970,1,0.99,NONE,0,0
8029776,1339,0,1,27393,960,2,1.98,NONE,0,0
8029776,1339,0,1,27393,950,3,2.97,NONE,0,0
8029776,1339,0,2,28400,6909,17,13.71,NONE,0,1
8029776,1339,0,5,28400,2210,8,7.77,NONE,2,0
8029776,1339,0,2,28400,1360,2,3.98,NONE,0,0
8029776,1339,0,1,28400,2907,3,5.97,NONE,0,0
8029776,1339,0,1,28400,3839,1,0.99,NONE,2,1
8029776,1339,0,2,28400,1508,4,3.96,NONE,0,0
8029776,1339,0,1,28400,3838,5,3.31,NONE,2,1
8029776,1339,0,1,28400,4084,5,3.47,NONE,2,1
8029776,1339,7,1,20495,90230,1,1.99,NONE,0,0
8029776,1340,6,1,14156,6061,1,0.69,NONE,0,0
8029776,1340,0,5,74690,2325,3,2.97,NONE,0,0
8029776,1340,0,2,74690,3735,1,2.99,NONE,0,0
8029776,1340,0,2,74690,3764,1,2.54,NONE,0,0
8029776,1340,0,1,74690,2529,1,0.99,NONE,0,0
8029776,1340,0,2,74690,2367,1,0.99,NONE,0,0
8029776,1340,0,6,74690,2406,1,0.99,NONE,0,0
8029776,1340,0,1,28400,981,8,7.92,NONE,1,0
8029776,1340,0,1,28400,4361,1,2.01,NONE,0,1
8029776,1340,0,1,28400,3098,1,0.99,NONE,0,0
8029776,1340,0,1,28400,2564,2,1.98,NONE,1,0
8029776,1340,0,3,28400,982,6,5.94,NONE,1,0
8029776,1340,0,1,28400,4363,2,5,NONE,2,1
8029776,1340,0,4,28400,988,1,0.99,NONE,1,0
8029776,1340,0,1,28400,4365,1,2.99,NONE,2,0
8029776,1340,0,1,28400,4058,7,6.78,NONE,1,0
8029776,1340,0,1,28400,2872,1,1.59,NONE,0,0
8029776,1340,0,1,28400,4373,3,7.01,NONE,2,1
8029776,1340,0,1,28400,2850,1,2.99,NONE,0,1
8029776,1340,0,1,37000,43206,1,0.79,A,0,1
8029776,1340,0,1,37000,43985,3,2.37,A,0,1
8029776,1340,0,1,37000,3267,1,0.99,NONE,0,0
8029776,1340,0,1,37000,42452,2,1.98,NONE,0,0
8029776,1340,0,1,37000,37705,33,26.35,A,2,1
8029776,1340,0,1,37000,37723,3,2.37,NONE,0,1
8029776,1340,0,1,37000,37716,3,2.37,A,0,1
8029776,1340,0,1,37000,42453,3,2.97,NONE,0,0
8029776,1340,0,1,37000,37717,29,22.91,A,2,1
8029776,1340,0,1,37000,37706,13,10.03,A,0,1
8029776,1340,0,1,37000,37718,2,1.58,A,1,1
8029776,1340,0,2,37000,43205,1,0.67,A,0,1
8029776,1340,0,1,37000,44621,3,2.97,NONE,0,0
8029776,1340,0,1,37000,37708,21,16.47,NONE,2,1
8029776,1340,0,1,37000,37724,7,5.53,NONE,1,1
8029776,1340,0,1,41200,781,3,2.67,NONE,0,1
8029776,1340,0,2,41200,783,2,1.98,NONE,0,0
8029776,1340,0,3,41200,1745,2,1.98,NONE,0,0
8029776,1340,0,4,41200,1702,2,1.98,NONE,0,0
8029776,1340,0,2,74690,5995,2,6.58,NONE,0,0
8029776,1340,0,2,74690,6033,1,3.29,NONE,0,0
8029776,1340,0,1,28400,4252,1,0.99,NONE,1,0
8029776,1340,0,1,28400,3337,1,3.29,NONE,0,0
8029776,1340,0,2,28400,2869,10,9.75,NONE,1,0
8029776,1340,0,1,28400,3351,1,0.99,NONE,1,0
8029776,1340,0,1,28400,3338,3,9.87,NONE,1,0
8029776,1340,0,1,28400,2875,14,13.71,NONE,1,0
8029776,1340,0,1,28400,2878,10,9.3,NONE,1,1
8029776,1340,0,2,28400,2876,1,0.99,NONE,0,0
8029776,1340,0,1,28400,2877,8,7.77,NONE,1,0
8029776,1340,0,1,28400,3342,2,6.58,NONE,1,1
8029776,1340,0,1,28400,2874,4,3.81,NONE,1,0
8029776,1340,0,5,28400,906,1,3.29,NONE,0,0
8029776,1340,0,1,901,10000,3,1.02,NONE,0,0
8029776,1340,0,1,46100,451,1,1.44,NONE,0,0
8029776,1340,0,4,41419,6171,1,2.19,NONE,0,0
8029776,1340,0,1,82204,80010,1,1.09,NONE,0,1
8029776,1340,0,1,28400,2977,1,0.99,NONE,1,1
8029776,1340,0,2,28400,1474,1,2.39,NONE,0,0
8029776,1340,0,1,46100,781,1,1.99,NONE,0,0
8029776,1340,0,1,28400,2879,8,7.92,NONE,1,0
8029776,1340,0,3,28400,2064,1,0.99,NONE,0,0
8029776,1340,0,1,28400,2880,23,22.47,NONE,1,0
8029776,1340,0,2,74690,5047,1,1.89,NONE,0,0
8029776,1340,0,4,41200,801,6,5.94,NONE,0,0
8029776,1340,0,1,41200,815,7,6.78,NONE,0,0
8029776,1340,7,1,54918,8278,4,3.96,NONE,0,0
8029776,1340,7,1,54918,8102,1,2.51,NONE,0,1
8029776,1340,7,1,54918,8166,2,6.98,NONE,0,0
8029776,1340,7,1,54918,8766,2,6.98,NONE,0,0
8029776,1340,0,1,16000,28320,1,2.69,NONE,0,0
8029776,1340,0,1,16000,28380,1,2.69,NONE,0,0
8029776,1340,0,1,16000,28960,1,1.39,NONE,0,1
