IRI_KEY,WEEK,SY,GE,VEND,ITEM,UNITS,DOLLARS,F,D,PR
660217,1342,0,2,28400,2870,1,1.59,NONE,1,0
660217,1342,0,2,28400,2871,1,1.59,NONE,1,1
660217,1342,0,1,28400,4172,1,3.19,NONE,0,0
660217,1342,0,1,28400,2994,13,12.42,NONE,0,0
660217,1342,0,1,28400,4373,3,7.01,NONE,1,1
660217,1342,0,1,37000,43985,1,1.79,NONE,1,0
660217,1342,0,1,37000,3267,1,0.99,NONE,0,0
660217,1342,0,1,37000,42452,5,4.8,NONE,0,0
660217,1342,0,1,37000,37705,12,14.89,NONE,1,1
660217,1342,0,1,37000,37725,2,2.12,NONE,0,1
660217,1342,0,1,37000,37723,3,3.79,NONE,0,1
660217,1342,0,1,37000,37712,3,5.37,NONE,0,0
660217,1342,0,2,37000,37714,1,1.79,NONE,0,0
660217,1342,0,1,37000,37716,1,0.21,NONE,1,1
660217,1342,0,1,37000,42453,2,1.98,NONE,0,0
660217,1342,0,1,37000,37717,5,7.37,NONE,1,0
660217,1342,0,1,37000,44621,1,0.99,NONE,0,0
660217,1342,0,1,37000,37708,7,6.21,NONE,0,1
660217,1342,0,1,37000,46925,2,4.24,NONE,0,0
660217,1342,0,1,37000,31175,2,3.9,NONE,0,1
660217,1342,0,1,37000,31184,2,3.9,NONE,0,1
660217,1342,0,1,37000,37724,8,7.42,NONE,0,1
660217,1342,6,1,14156,6065,1,0.25,NONE,0,1
660217,1342,0,2,28400,2869,11,10.59,NONE,1,0
660217,1342,0,1,28400,2875,27,26.28,NONE,1,0
660217,1342,0,1,28400,2878,5,4.8,NONE,0,0
660217,1342,0,2,28400,2876,10,9.45,NONE,0,0
660217,1342,0,1,28400,2877,1,0.84,NONE,0,1
660217,1342,0,1,28400,2874,2,1.98,NONE,0,0
660217,1342,0,1,28400,3340,1,3.29,NONE,0,0
660217,1342,0,1,46100,451,1,1.31,NONE,0,1
660217,1342,0,1,78907,45067,2,1.98,NONE,0,0
660217,1342,0,4,41419,6175,2,3.98,NONE,0,0
660217,1342,0,1,46100,450,1,1.69,NONE,0,0
660217,1342,0,1,46100,781,1,1.99,NONE,0,0
660217,1342,6,1,14156,6066,1,0.25,NONE,0,1
660217,1342,0,1,28400,2879,31,30.69,NONE,0,0
660217,1342,0,1,28400,896,2,4.98,NONE,0,0
660217,1342,0,3,28400,2064,15,14.85,NONE,0,0
660217,1342,0,1,28400,3451,37,36.48,NONE,1,0
660217,1342,0,1,28400,2880,44,43.26,NONE,1,0
660217,1342,0,2,28400,1000,2,1.98,NONE,1,0
660217,1342,7,1,54918,8278,1,0.99,NONE,0,0
660217,1342,7,3,54918,8256,1,0.99,NONE,0,0
660217,1342,7,1,54918,8510,1,3.49,NONE,0,0
660217,1342,7,1,54918,8766,1,3.49,NONE,0,0
660217,1342,7,1,54918,8306,1,0.99,NONE,0,0
660217,1342,0,1,39465,7210,3,2.97,NONE,0,0
660217,1342,0,1,39465,1210,5,4.8,NONE,0,0
660217,1342,0,3,28400,3832,5,4.65,NONE,1,0
660217,1342,0,1,28400,3833,4,3.96,NONE,1,0
660217,1342,0,3,28400,1014,2,4.98,NONE,0,0
660217,1342,0,4,28400,1019,2,4.98,NONE,0,0
660217,1342,0,1,78907,45102,3,2.97,NONE,0,0
660217,1342,0,1,28400,4184,6,5.94,NONE,1,0
660217,1342,0,1,28400,4183,2,1.98,NONE,0,0
660217,1342,0,1,28400,4186,3,2.97,NONE,1,0
660217,1342,0,1,78907,91646,2,1.98,NONE,0,0
660217,1342,6,1,47694,202,3,2.97,NONE,0,0
660217,1342,0,1,16000,19370,3,8.07,NONE,0,0
660217,1342,0,1,16000,15020,6,5.94,NONE,0,0
660217,1342,0,1,16000,15940,2,5.38,NONE,1,0
660217,1342,0,1,16000,15840,1,2.69,NONE,1,0
660217,1342,0,1,16000,28520,4,10.76,NONE,0,0
660217,1342,0,1,16000,29090,3,7.69,NONE,0,0
660217,1342,0,1,16000,15990,1,2.69,NONE,0,0
660217,1342,0,1,16000,16010,2,1.98,NONE,0,0
660217,1342,0,2,16000,16430,1,2.29,NONE,0,0
660217,1342,0,1,27393,970,4,1.62,NONE,0,1
660217,1342,0,2,28400,6909,19,18.81,NONE,1,0
660217,1342,0,5,28400,2210,11,10.89,NONE,0,0
660217,1342,0,1,28400,984,5,12.45,NONE,0,0
660217,1342,0,2,28400,1360,4,7.96,NONE,0,0
660217,1342,0,1,28400,2999,1,1.99,NONE,0,0
660217,1342,0,1,28400,3839,6,5.94,NONE,0,0
660217,1342,0,2,28400,1508,3,2.97,NONE,0,0
660217,1342,0,1,28400,3838,5,4.8,NONE,1,0
660217,1342,0,1,78907,91718,2,1.98,NONE,0,0
660217,1343,0,2,39465,8200,9,8.76,NONE,0,0
660217,1343,6,1,14156,6061,4,1,NONE,0,1
660217,1343,0,1,28400,981,6,5.94,NONE,2,0
660217,1343,0,1,28400,4361,12,32.94,NONE,2,1
660217,1343,0,3,28400,982,7,6.93,NONE,2,0
660217,1343,0,1,28400,4363,6,16.96,NONE,0,0
660217,1343,0,3,28400,991,8,7.92,NONE,0,0
660217,1343,0,4,28400,988,6,5.64,NONE,0,0
660217,1343,0,1,28400,4365,8,22.94,NONE,0,0
660217,1343,0,1,28400,4058,10,9.9,NONE,0,0
660217,1343,0,2,28400,2870,1,1.59,NONE,2,0
660217,1343,0,2,28400,2871,1,1.59,NONE,2,1
660217,1343,0,1,28400,4172,1,3.19,NONE,0,0
660217,1343,0,1,28400,2994,9,8.46,NONE,0,0
660217,1343,0,1,28400,4373,5,13.97,NONE,2,1
660217,1343,0,1,37000,43206,7,1.1,A+,0,1
660217,1343,0,1,37000,43985,9,9.78,A+,1,1
660217,1343,0,1,37000,3267,1,0.99,NONE,0,0
660217,1343,0,1,37000,42452,4,3.96,NONE,0,0
660217,1343,0,1,37000,37705,70,54.72,A+,1,1
660217,1343,0,1,37000,37723,2,2.53,A+,0,1
660217,1343,0,1,37000,37712,12,9.35,A+,1,1
660217,1343,0,2,37000,37714,11,19.11,A+,0,0
660217,1343,0,1,37000,37716,10,9.24,A+,1,1
660217,1343,0,1,37000,42453,4,3.96,NONE,0,0
660217,1343,0,1,37000,37717,35,29.62,A+,1,1
660217,1343,0,1,37000,38113,2,6.58,NONE,0,0
660217,1343,0,1,37000,37706,13,13.29,A+,1,1
660217,1343,0,2,37000,43205,3,3.09,A+,0,1
660217,1343,0,1,37000,37708,22,18.1,A+,1,1
660217,1343,6,1,14156,6065,7,1.67,NONE,0,1
660217,1343,0,1,28400,3337,2,6.09,NONE,0,1
660217,1343,0,2,28400,2869,12,11.88,NONE,0,0
660217,1343,0,1,28400,3338,3,9.87,NONE,0,0
660217,1343,0,1,28400,2875,25,24.6,NONE,2,0
660217,1343,0,1,28400,2878,2,1.98,NONE,0,0
660217,1343,0,2,28400,2876,14,13.71,NONE,0,0
660217,1343,0,1,28400,2877,4,3.81,NONE,0,1
660217,1343,0,1,28400,2874,6,5.94,NONE,0,0
660217,1343,0,1,28400,3340,1,3.29,NONE,0,0
660217,1343,0,1,28400,3514,1,1.99,NONE,0,0
660217,1343,0,2,28400,932,2,6.58,NONE,0,0
660217,1343,0,3,28400,908,5,15.96,NONE,0,0
660217,1343,0,1,78907,45031,2,1.83,NONE,0,0
660217,1343,0,2,21000,64,1,1.99,NONE,0,0
660217,1343,0,1,41419,71471,8,4.82,NONE,0,0
660217,1343,0,4,41419,6171,1,1.5,B,0,1
660217,1343,0,4,41419,6175,2,3,B,0,1
660217,1343,0,1,46100,781,3,5.67,NONE,0,0
660217,1343,0,1,28400,2879,57,56.43,NONE,1,0
660217,1343,0,1,28400,896,2,4.61,NONE,0,1
660217,1343,0,3,28400,2064,15,14.85,NONE,0,0
660217,1343,0,2,28400,1353,2,4.61,NONE,0,1
660217,1343,0,1,28400,3451,61,60.09,NONE,2,0
660217,1343,0,1,28400,2880,31,30.54,NONE,2,0
660217,1343,0,2,78907,42010,3,2.97,NONE,0,0
660217,1343,0,2,28400,1000,3,2.82,NONE,2,0
660217,1343,7,3,54918,8256,2,1.83,NONE,0,1
660217,1343,7,1,54918,8306,1,0.99,NONE,0,0
660217,1343,0,1,39465,2100,1,0.25,NONE,0,0
660217,1343,0,1,39465,7210,1,0.99,NONE,0,0
660217,1343,0,1,39465,1100,1,0.21,NONE,0,0
660217,1343,0,1,39465,1210,3,2.97,NONE,0,0
660217,1343,0,3,28400,3832,6,5.79,NONE,2,0
660217,1343,0,1,28400,3833,12,11.88,NONE,2,0
660217,1343,0,3,28400,1014,6,14.94,NONE,0,0
660217,1343,0,4,28400,1019,4,9.96,NONE,0,0
660217,1343,0,1,78907,45101,3,2.97,NONE,0,0
660217,1343,0,1,78907,45102,1,0.84,NONE,0,1
660217,1343,0,1,28400,4184,1,0.99,NONE,0,0
660217,1343,0,1,28400,4183,4,3.96,NONE,2,0
660217,1343,0,1,78907,91646,4,3.96,NONE,0,0
660217,1343,6,1,47694,232,1,0.99,NONE,0,0
660217,1343,6,1,47694,202,5,4.95,NONE,0,0
660217,1343,0,2,44000,609,1,2.99,NONE,0,0
660217,1343,0,1,16000,15020,2,1.98,NONE,0,0
660217,1343,0,1,16000,15940,6,9,B,0,1
660217,1343,0,1,16000,15840,4,6,B,1,1
660217,1343,0,1,16000,28520,1,1.5,NONE,0,1
660217,1343,0,1,16000,16490,2,2.77,B,0,1
660217,1343,0,1,16000,15990,8,11.54,B,1,1
660217,1343,0,1,16000,16010,5,4.95,NONE,0,0
660217,1343,0,2,16000,16430,6,9,B,1,1
660217,1343,0,2,96786,20057,1,0.99,NONE,0,0
660217,1343,0,1,96786,20058,2,1.98,NONE,0,0
660217,1343,0,1,27393,965,1,0.99,NONE,0,0
660217,1343,0,1,27393,972,1,0.84,NONE,0,1
660217,1343,0,2,28400,6909,23,22.77,NONE,1,0
660217,1343,0,5,28400,2210,11,10.89,NONE,0,0
660217,1343,0,1,28400,984,4,9.96,NONE,0,0
660217,1343,0,2,28400,1360,4,7.96,NONE,0,0
660217,1343,0,1,28400,2999,2,3.98,NONE,0,0
660217,1343,0,1,28400,3839,4,3.96,NONE,0,0
660217,1343,0,2,28400,1508,7,6.93,NONE,0,0
660217,1343,0,1,28400,3838,5,4.8,NONE,2,0
660217,1343,0,1,78907,91718,2,1.98,NONE,0,0
660217,1343,7,1,20495,90230,2,3.98,NONE,0,0
660217,1343,7,1,20495,91030,1,1.99,NONE,0,0
660217,1344,0,2,39465,8200,5,4.95,NONE,0,0
660217,1344,0,1,28400,981,6,5.94,NONE,2,0
660217,1344,0,1,28400,4361,23,31.56,A,2,1
660217,1344,0,3,28400,982,4,3.51,NONE,2,1
660217,1344,0,1,28400,4363,17,36.61,NONE,2,1
660217,1344,0,3,28400,991,3,2.97,NONE,0,0
660217,1344,0,4,28400,988,2,1.98,NONE,0,0
660217,1344,0,1,28400,4365,16,40.06,NONE,0,1
660217,1344,0,1,28400,4058,2,1.98,NONE,0,0
660217,1344,0,1,28400,2873,1,1.59,NONE,0,1
660217,1344,0,1,28400,2872,2,3.18,NONE,2,0
660217,1344,0,2,28400,2870,3,4.77,NONE,2,0
660217,1344,0,2,28400,2871,1,1.59,NONE,2,1
660217,1344,0,1,28400,4172,3,9.57,NONE,0,0
660217,1344,0,1,28400,2994,5,4.65,NONE,0,0
660217,1344,0,1,28400,4373,5,8.97,NONE,2,1
660217,1344,0,1,37000,43985,1,1.79,NONE,1,0
660217,1344,0,1,37000,42452,3,2.97,NONE,0,0
660217,1344,0,1,37000,37705,7,10.95,NONE,1,0
660217,1344,0,1,37000,38111,1,3.29,NONE,0,0
660217,1344,0,1,37000,37723,1,1.79,NONE,0,0
660217,1344,0,1,37000,37712,2,2,NONE,1,1
660217,1344,0,1,37000,37716,1,1.79,NONE,1,0
660217,1344,0,1,37000,42453,5,4.8,NONE,0,0
660217,1344,0,4,37000,4073,3,8.52,NONE,0,0
660217,1344,0,1,37000,37717,3,3.52,NONE,0,1
660217,1344,0,1,37000,37706,2,3.58,NONE,1,0
660217,1344,0,1,37000,37718,1,0.9,NONE,0,0
660217,1344,0,2,37000,43205,1,0.21,NONE,0,1
660217,1344,0,1,37000,44621,3,2.97,NONE,0,0
660217,1344,0,1,37000,37708,3,3.79,NONE,1,1
660217,1344,0,2,37000,3670,1,1.79,NONE,0,0
660217,1344,6,1,14156,6065,1,0.25,NONE,0,1
660217,1344,0,1,28400,3337,1,3.29,NONE,0,0
660217,1344,0,2,28400,2869,7,6.63,NONE,0,0
660217,1344,0,1,28400,3338,10,26.58,NONE,0,1
660217,1344,0,1,28400,2875,26,25.59,NONE,2,0
660217,1344,0,1,28400,2878,1,0.99,NONE,0,0
660217,1344,0,2,28400,2876,7,6.93,NONE,0,0
660217,1344,0,1,28400,2877,2,1.83,NONE,0,1
660217,1344,0,1,28400,2874,2,1.98,NONE,0,0
660217,1344,0,1,28400,3340,1,3.79,NONE,0,0
660217,1344,0,2,28400,932,1,3.29,NONE,0,0
660217,1344,0,3,28400,908,3,9.87,NONE,0,0
660217,1344,0,1,78907,45031,2,1.98,NONE,0,0
660217,1344,0,2,21000,64,2,3.98,NONE,0,0
660217,1344,0,1,41419,71471,8,4.72,NONE,0,0
660217,1344,0,4,41419,6171,3,5.67,NONE,0,1
660217,1344,0,4,41419,6175,2,3.98,NONE,0,0
660217,1344,0,1,46100,781,1,1.99,NONE,0,0
660217,1344,0,1,28400,2879,29,28.56,NONE,0,0
660217,1344,0,1,28400,896,3,7.47,NONE,0,0
660217,1344,0,3,28400,2064,16,15.39,NONE,0,0
660217,1344,0,2,28400,1353,1,2.49,NONE,0,0
660217,1344,0,1,28400,3451,46,44.94,NONE,2,0
660217,1344,0,1,28400,2880,44,43.26,NONE,2,0
660217,1344,0,2,78907,42010,3,2.97,NONE,0,0
660217,1344,0,3,28400,702,3,4.03,NONE,0,0
660217,1344,0,2,28400,1000,7,6.93,NONE,2,0
660217,1344,7,3,54918,8256,1,0.99,NONE,0,0
660217,1344,7,1,54918,8102,1,3.49,NONE,0,0
660217,1344,7,1,54918,8166,3,9.49,NONE,0,1
660217,1344,0,1,39465,2100,11,2.75,NONE,0,0
660217,1344,0,1,39465,3100,5,1.21,NONE,0,0
660217,1344,0,1,39465,7210,4,3.96,NONE,0,0
660217,1344,0,1,39465,1100,7,1.75,NONE,0,0
660217,1344,0,1,39465,1210,3,2.97,NONE,0,0
660217,1344,0,3,28400,3832,3,2.82,NONE,2,0
660217,1344,0,1,28400,3833,7,6.78,NONE,2,0
660217,1344,0,3,28400,1014,5,12.45,NONE,0,0
660217,1344,0,1,78907,45101,1,0.99,NONE,0,0
660217,1344,0,1,78907,45102,3,2.82,NONE,0,0
660217,1344,0,1,28400,4566,5,4.95,NONE,2,1
660217,1344,0,1,28400,4184,2,1.98,NONE,2,0
660217,1344,0,1,28400,4183,7,6.78,NONE,0,0
660217,1344,6,1,47694,202,1,0.99,NONE,0,0
660217,1344,0,1,16000,19370,3,7.69,NONE,0,0
660217,1344,0,1,16000,15020,8,7.77,NONE,0,0
660217,1344,0,1,16000,15940,4,10.76,NONE,0,0
660217,1344,0,1,16000,15840,2,5,NONE,1,1
660217,1344,0,1,16000,28520,2,5.38,NONE,0,0
660217,1344,0,1,16000,16490,4,9.96,NONE,0,0
660217,1344,0,1,16000,15990,3,7.67,NONE,1,0
660217,1344,0,1,16000,16010,6,5.94,NONE,0,0
660217,1344,0,2,16000,16430,2,5.38,NONE,1,0
660217,1344,0,2,96786,20057,2,1.98,NONE,0,0
660217,1344,0,1,27393,972,1,0.99,NONE,0,0
660217,1344,0,2,28400,6909,8,7.92,NONE,0,0
660217,1344,0,5,28400,2210,8,7.77,NONE,0,0
660217,1344,0,1,28400,2999,1,1.99,NONE,0,0
660217,1344,0,1,28400,3839,3,2.97,NONE,0,0
660217,1344,0,2,28400,1508,5,4.95,NONE,0,0
660217,1344,0,1,28400,3838,2,1.98,NONE,2,0
660217,1344,0,1,78907,91718,1,0.99,NONE,0,0
660217,1344,7,1,20495,90230,4,7.96,NONE,0,0
660217,1345,0,2,39465,8200,6,5.94,NONE,0,0
660217,1345,0,1,28400,981,12,11.73,NONE,2,0
660217,1345,0,1,28400,4361,5,11.96,NONE,2,1
660217,1345,0,3,28400,982,3,2.97,NONE,2,0
660217,1345,0,3,28400,991,4,3.96,NONE,0,0
660217,1345,0,4,28400,988,7,6.78,NONE,0,0
660217,1345,0,1,28400,4365,1,2.99,NONE,0,0
660217,1345,0,1,28400,4058,5,4.8,NONE,0,0
660217,1345,0,1,28400,2872,3,4.77,NONE,2,0
660217,1345,0,1,28400,4172,3,9.57,NONE,0,0
660217,1345,0,1,28400,2994,8,7.32,NONE,0,0
660217,1345,0,1,28400,4373,1,2.99,NONE,2,0
660217,1345,0,1,37000,43985,1,1.65,NONE,1,1
660217,1345,0,1,37000,42452,7,6.78,NONE,0,0
660217,1345,0,1,37000,37705,18,24.32,NONE,0,1
660217,1345,0,1,37000,37712,3,3.79,NONE,1,1
660217,1345,0,1,37000,37716,2,2,NONE,1,1
660217,1345,0,1,37000,42453,3,2.82,NONE,0,0
660217,1345,0,4,37000,4073,1,2.99,NONE,0,0
660217,1345,0,1,37000,37717,12,14.37,NONE,1,1
660217,1345,0,1,37000,38113,2,6.58,NONE,0,0
660217,1345,0,1,37000,37706,3,3.79,NONE,1,1
660217,1345,0,1,37000,44621,1,0.99,NONE,0,0
660217,1345,0,1,37000,37708,3,5.37,NONE,1,0
660217,1345,0,1,37000,46925,1,1.95,NONE,0,1
660217,1345,0,1,37000,31175,1,2.29,NONE,0,0
660217,1345,0,2,37000,3670,1,1.79,NONE,0,0
660217,1345,0,1,28400,3337,5,13.29,NONE,0,1
660217,1345,0,2,28400,2869,7,6.78,NONE,0,0
660217,1345,0,1,28400,3338,8,21.58,NONE,0,1
660217,1345,0,1,28400,2875,35,34.2,NONE,2,0
660217,1345,0,1,28400,2878,1,0.99,NONE,0,0
660217,1345,0,2,28400,2876,7,6.93,NONE,0,0
660217,1345,0,1,28400,2877,3,2.97,NONE,0,0
660217,1345,0,1,28400,2874,1,0.99,NONE,0,0
660217,1345,0,2,28400,932,1,3.29,NONE,0,0
660217,1345,0,3,28400,908,2,6.58,NONE,0,0
660217,1345,0,1,78907,45031,8,7.92,NONE,0,0
660217,1345,0,1,78907,45067,4,3.96,NONE,0,0
660217,1345,0,2,21000,64,3,5.97,NONE,0,0
660217,1345,0,1,41419,71471,6,3.54,NONE,0,0
660217,1345,0,4,41419,6171,1,1.99,NONE,1,1
660217,1345,0,1,46100,450,2,3,NONE,0,0
660217,1345,0,1,46100,781,1,1.99,NONE,0,0
660217,1345,0,1,28400,2879,26,25.74,NONE,0,0
660217,1345,0,1,28400,896,3,7.47,NONE,0,0
660217,1345,0,3,28400,2064,15,14.85,NONE,0,0
660217,1345,0,2,28400,1353,3,7.47,NONE,0,0
660217,1345,0,1,28400,3451,31,30.24,NONE,2,0
660217,1345,0,1,28400,2880,40,39.3,NONE,2,0
660217,1345,0,3,28400,702,1,1.49,NONE,0,0
660217,1345,0,2,28400,1000,1,0.99,NONE,2,0
660217,1345,7,3,54918,8256,2,1.83,NONE,0,1
660217,1345,7,1,54918,8102,5,16.47,NONE,0,0
660217,1345,7,1,54918,8166,2,6,NONE,0,1
660217,1345,7,1,54918,8510,1,3.49,NONE,0,0
660217,1345,7,1,54918,8866,1,3.49,NONE,0,0
660217,1345,7,1,54918,8766,2,5.02,NONE,0,1
660217,1345,0,1,39465,2100,11,2.75,NONE,0,0
660217,1345,0,1,39465,3100,7,1.75,NONE,0,0
660217,1345,0,1,39465,1100,7,1.75,NONE,0,0
660217,1345,0,1,39465,1210,1,0.99,NONE,0,0
660217,1345,0,1,16000,28370,2,5,NONE,0,1
660217,1345,0,1,96786,20340,1,0.99,NONE,0,0
660217,1345,0,3,28400,3832,4,3.96,NONE,2,0
660217,1345,0,1,28400,3833,6,5.94,NONE,0,0
660217,1345,0,3,28400,1014,4,9.96,NONE,0,0
660217,1345,0,4,28400,1019,5,12.45,NONE,0,0
660217,1345,0,1,78907,45102,5,4.95,NONE,0,0
660217,1345,0,1,28400,4566,1,0.99,NONE,0,1
660217,1345,0,1,28400,4184,3,2.97,NONE,2,0
660217,1345,0,1,28400,4183,2,1.98,NONE,0,0
660217,1345,0,1,78907,91646,3,2.97,NONE,0,0
660217,1345,6,1,47694,232,1,0.99,NONE,0,0
660217,1345,6,1,47694,202,3,2.97,NONE,0,0
660217,1345,0,1,16000,19370,1,2.69,NONE,0,0
660217,1345,0,1,16000,15020,2,1.98,NONE,0,0
660217,1345,0,1,16000,15840,4,10.38,NONE,0,0
660217,1345,0,1,16000,28520,2,5.38,NONE,1,0
660217,1345,0,1,16000,16490,4,10.38,NONE,0,0
660217,1345,0,1,16000,15990,6,14.96,NONE,1,0
660217,1345,0,1,16000,16010,4,3.96,NONE,0,0
660217,1345,0,2,16000,16430,3,8.07,NONE,0,0
660217,1345,0,1,27393,960,1,0.99,NONE,0,0
660217,1345,0,2,28400,6909,8,7.92,NONE,0,0
660217,1345,0,5,28400,2210,8,7.77,NONE,0,0
660217,1345,0,1,28400,984,5,12.45,NONE,0,0
660217,1345,0,1,28400,4217,1,0.99,NONE,0,0
660217,1345,0,2,28400,1360,4,7.96,NONE,0,0
660217,1345,0,1,28400,2999,1,1.99,NONE,0,0
660217,1345,0,1,28400,3839,6,5.94,NONE,0,0
660217,1345,0,2,28400,1508,2,1.98,NONE,0,0
660217,1345,0,1,28400,3838,9,8.76,NONE,2,0
660217,1345,7,1,20495,90230,1,1.99,NONE,0,0
660217,1346,0,2,39465,8200,3,2.97,NONE,0,0
660217,1346,0,1,28400,981,1,0.99,NONE,2,0
660217,1346,0,1,28400,4361,4,11.96,NONE,2,0
660217,1346,0,3,28400,982,7,6.63,NONE,2,0
660217,1346,0,1,28400,4363,1,2.99,NONE,2,0
660217,1346,0,3,28400,991,3,2.97,NONE,0,0
660217,1346,0,4,28400,988,5,4.8,NONE,0,0
660217,1346,0,1,28400,4365,1,2.99,NONE,0,0
660217,1346,0,1,28400,4058,6,5.94,NONE,0,0
660217,1346,0,1,28400,2872,2,3.18,NONE,2,0
660217,1346,0,2,28400,2871,1,1.59,NONE,2,1
660217,1346,0,1,28400,4172,1,3.19,NONE,0,0
660217,1346,0,1,28400,2994,4,3.96,NONE,0,0
660217,1346,0,1,28400,4373,1,2.99,NONE,2,0
660217,1346,0,1,37000,43206,3,1.04,A+,0,1
660217,1346,0,1,37000,43985,8,6.6,A+,0,1
660217,1346,0,1,37000,3267,2,1.98,NONE,0,0
660217,1346,0,1,37000,42452,1,0.99,NONE,0,0
660217,1346,0,1,37000,37705,53,48.12,A+,1,1
660217,1346,0,1,37000,37723,1,1.1,A+,0,1
660217,1346,0,1,37000,37712,4,5.23,A+,0,1
660217,1346,0,1,37000,37716,6,2.4,A+,1,1
660217,1346,0,1,37000,42453,1,0.84,NONE,0,1
660217,1346,0,1,37000,37717,38,31.07,A+,0,1
660217,1346,0,1,37000,37706,8,7.54,A+,1,1
660217,1346,0,1,37000,37718,6,4.25,A+,1,1
660217,1346,0,2,37000,43205,4,3.95,A+,0,1
660217,1346,0,1,37000,37708,21,19.92,A+,1,1
660217,1346,0,2,37000,3670,6,6.26,A+,0,1
660217,1346,0,1,28400,3337,4,11.58,NONE,0,1
660217,1346,0,2,28400,2869,5,4.5,NONE,0,1
660217,1346,0,1,28400,3338,7,21.45,NONE,0,1
660217,1346,0,1,28400,2875,47,46.38,NONE,2,0
660217,1346,0,2,28400,2876,14,13.71,NONE,0,0
660217,1346,0,1,28400,2877,3,2.97,NONE,0,0
660217,1346,0,1,28400,2874,3,2.97,NONE,0,0
660217,1346,0,2,28400,932,2,6.58,NONE,0,0
660217,1346,0,3,28400,908,4,13.16,NONE,0,0
660217,1346,0,1,46100,451,1,1.69,NONE,0,0
660217,1346,0,1,78907,45031,1,0.99,NONE,0,0
660217,1346,0,1,78907,45067,4,3.81,NONE,0,0
660217,1346,0,2,21000,64,1,1.99,NONE,0,0
660217,1346,0,1,41419,71471,3,1.77,NONE,0,0
660217,1346,0,4,41419,6171,5,9.95,NONE,1,1
660217,1346,0,4,41419,6175,2,3.98,NONE,0,0
660217,1346,0,1,46100,781,4,7.66,NONE,0,0
660217,1346,0,1,28400,2879,21,20.34,NONE,0,0
660217,1346,0,1,28400,896,1,2.49,NONE,0,0
660217,1346,0,3,28400,2064,22,21.78,NONE,0,0
660217,1346,0,2,28400,1353,2,4.98,NONE,0,0
660217,1346,0,1,28400,3451,51,49.89,NONE,2,0
660217,1346,0,1,28400,2880,39,38.31,NONE,2,0
660217,1346,0,3,28400,702,3,4.25,NONE,0,0
660217,1346,0,2,28400,1000,6,5.94,NONE,2,0
660217,1346,7,1,54918,8278,1,0.99,NONE,0,0
660217,1346,7,3,54918,8256,1,0.99,NONE,0,0
660217,1346,7,1,54918,8102,2,6,NONE,0,0
660217,1346,7,1,54918,8166,1,3.49,NONE,0,0
660217,1346,7,1,54918,8510,2,6.98,NONE,0,0
660217,1346,7,1,54918,8766,2,6,NONE,0,1
660217,1346,7,1,54918,8306,1,0.99,NONE,0,0
660217,1346,0,1,39465,2100,10,2.5,NONE,0,0
660217,1346,0,1,39465,7210,2,1.98,NONE,0,0
660217,1346,0,1,39465,1100,13,3.25,NONE,0,0
660217,1346,0,1,39465,1210,7,6.93,NONE,0,0
660217,1346,0,1,96786,20340,1,0.99,NONE,0,0
660217,1346,0,3,28400,3832,6,5.79,NONE,2,0
660217,1346,0,1,28400,3833,7,6.93,NONE,2,0
660217,1346,0,3,28400,1014,3,7.47,NONE,0,0
660217,1346,0,4,28400,1019,1,2.49,NONE,0,0
660217,1346,0,1,78907,45101,1,0.84,NONE,0,1
660217,1346,0,1,78907,45102,4,3.81,NONE,0,0
660217,1346,0,1,28400,4184,6,5.64,NONE,2,0
660217,1346,0,1,78907,91646,5,4.95,NONE,0,0
660217,1346,6,1,47694,202,3,2.97,NONE,0,0
660217,1346,0,1,16000,15020,6,5.94,NONE,0,0
660217,1346,0,1,16000,15940,2,5.38,NONE,0,0
660217,1346,0,1,16000,15840,7,18.45,NONE,1,0
660217,1346,0,1,16000,28520,2,5,NONE,0,1
660217,1346,0,1,16000,16490,3,7.69,NONE,0,0
660217,1346,0,1,16000,15990,4,10.36,NONE,1,0
660217,1346,0,1,16000,16010,5,4.8,NONE,0,0
660217,1346,0,2,16000,16430,2,5.38,NONE,0,0
660217,1346,0,1,27393,970,5,1.25,NONE,0,1
660217,1346,0,1,27393,950,1,0.99,NONE,0,0
660217,1346,0,2,28400,6909,14,13.56,NONE,0,0
660217,1346,0,5,28400,2210,12,11.58,NONE,0,0
660217,1346,0,1,28400,984,2,4.61,NONE,0,1
660217,1346,0,1,28400,4217,2,1.83,NONE,0,1
660217,1346,0,2,28400,1360,2,3.98,NONE,0,0
660217,1346,0,1,28400,2907,2,3.98,NONE,0,0
660217,1346,0,2,28400,1508,5,4.95,NONE,0,0
660217,1346,0,1,28400,3838,6,5.94,NONE,2,0
660217,1346,7,1,20495,90230,3,5.97,NONE,0,0
660217,1346,7,1,20495,91030,1,1.99,NONE,0,0
660217,1347,0,1,28400,981,7,6.63,NONE,2,0
660217,1347,0,1,28400,4361,8,23.92,NONE,2,0
660217,1347,0,3,28400,982,3,2.97,NONE,2,0
660217,1347,0,1,28400,4363,5,14.95,NONE,0,0
660217,1347,0,3,28400,991,2,1.98,NONE,0,0
660217,1347,0,4,28400,988,4,3.96,NONE,0,0
660217,1347,0,1,28400,4058,3,2.97,NONE,0,0
660217,1347,0,1,28400,2872,1,1.59,NONE,2,0
660217,1347,0,2,28400,2870,1,1.59,NONE,2,0
