WEEKS,650111,652564,660217,687480,1087950,8038146,8038184,8038288,8038321,8038463,8038634,8038677,Grand-Total
1248,,814.19,,755.94,,1020.93,951.45,643.03,,973.2,,,5158.74
1249,,1217.52,,463.54,,497.48,458.22,1105.09,,1071.67,,,4813.52
1250,,1275.27,,523.98,,780.56,448.14,734.43,,523.29,,,4285.67
1251,,883.83,,506.77,,607.36,1528.65,1516.87,,589,,,5632.48
1252,,635.32,,526.41,,907.46,397.53,1111.58,,552.04,,,4130.34
1253,,701.77,,825.28,,1085.39,897.75,866.32,,962.47,,,5338.98
1254,,577.26,,508.87,,1014.33,413.31,454.13,,595.94,,,3563.84
1255,,394.09,,739.98,,849.59,333.6,872.05,,664.99,,,3854.3
1256,,321.91,,505.68,,651.47,200.46,411.01,,793.86,,,2884.39
1257,,657.91,,613.46,,1374.51,350.98,581.33,,781.64,,,4359.83
1258,,1079.34,,859.47,,668.57,174.73,480.72,,910.66,,,4173.49
1259,,744.46,,998.59,,876.06,337.81,594.88,,566.53,,,4118.33
1260,,794.47,,844.37,,1728.17,206.7,353.06,,653.9,,,4580.67
1261,,968.35,,875.18,,615.04,588.35,788.99,,2869.33,,,6705.24
1262,,513.63,,489.99,,820.71,193.51,406.62,,526.6,,,2951.06
1263,,751.88,,356.49,,630.24,306.12,353.26,,479.41,,,2877.4
1264,,792.2,,434.65,,884.58,110.1,338.37,,620.32,,,3180.22
1265,,946.19,,831.67,,723.77,514.18,772.21,,662.93,,,4450.95
1266,,724.97,,574.08,,551.47,601.28,419.14,,369.76,,,3240.7
1267,,819.52,,967.71,,823.16,384.02,1057.3,,380.09,,,4431.8
1268,,1462.46,,809.79,,1217.27,2663.71,2230.14,,798.65,,,9182.02
1269,,1486.61,,1158.19,,638.91,1126.33,1365.44,,1337.88,,,7113.36
1270,,978.63,16116.58,891.37,,910.11,177.47,616.1,,1333.3,,,21023.56
1271,,739.62,7028.65,795.25,,536.57,216.8,455.72,,729.43,,,10502.04
1272,,1000.91,11477.84,968.07,,658.06,179.53,640.26,,1251.51,,,16176.18
1273,,1010.69,8054.38,1179.14,,621.15,126.76,376,,1086.85,,,12454.97
1274,,1321.87,9369.58,1483.14,,1002.2,594.49,950.04,,810.46,,,15531.78
1275,,1087.31,8866.68,700.29,,1336.82,235.87,814.55,,696.7,,,13738.22
1276,,1243.02,10079.94,623.3,,746.7,567.83,649.27,,365.37,,,14275.43
1277,,1226.62,8709.5,905.02,,753.4,348.64,585.57,,539,,,13067.75
1278,,2937.51,10704.92,1495.23,,913.95,344.82,529.73,,1640.17,,,18566.33
1279,,1298.64,9599.11,1011.75,,661.89,466.57,530.55,,613.25,,,14181.76
1280,,1048.96,4223.55,835.34,,857.98,198.79,868.04,,432.87,,,8465.53
1281,,834.22,6366.92,503.44,,1044.98,191.74,330.86,,383.93,,,9656.09
1282,,561.5,9063.57,712.28,,916.56,137.84,391.76,,455.53,,,12239.04
1283,,1070.82,7516.18,1080.65,,793.31,312.01,484.4,,706.37,,,11963.74
1284,,2441.66,9344.43,1796.38,,669.49,285.93,696.41,,1549.9,,,16784.2
1285,,1384.08,7413.24,1254.1,,809.86,189.06,470.93,,629.54,,,12150.81
1286,,2007.04,6590.7,1131.81,,702.72,,390.79,,672.6,,,11495.66
1287,,1890.31,9278.54,903,,572.51,,428.85,,418.12,,,13491.33
1288,,8745.71,12778.6,1458.95,,558.07,,604.23,,1415.62,,,25561.18
1289,,2143.93,4875.58,1089.92,,961.43,,574.66,,609.34,,,10254.86
1290,,2141.45,6385.31,884.83,,748.09,,815.13,,533.34,,,11508.15
1291,,18736.74,20609.81,5697.85,,1110.38,,561.37,,5055.46,,,51771.61
1292,,931.2,4597.86,575.55,,605.38,240,502.26,,515.03,,,7967.28
1293,,1311.92,5542.43,1114.7,,575.55,136.75,688.98,,724.38,,,10094.71
1294,,28162.34,12403.5,2399.33,,497.87,268.05,354.43,,5132.28,,,49217.8
1295,,1062.55,5237.84,623.31,,420.68,146.26,417.46,,708.58,,,8616.68
1296,,1641.11,,1746.17,,,,455.33,,573.99,,,4416.6
1297,,670.14,,,,,,656.05,,772.63,,,2098.82
1298,,802.29,,,,,,368.96,,361.03,,,1532.28
1299,,1130.8,,,,,,255.59,,603.28,,,1989.67
1300,,508.81,,440.05,364.26,,,576.52,,261.52,,,2151.16
1301,,1514.09,,,427.12,,,348.55,,582.4,,,2872.16
1302,,1160.93,,,400.81,,,260.07,,555.64,,,2377.45
1303,,2202.37,,530.21,233.61,,,428.37,,444.4,,,3838.96
1304,,2237,,470.77,907.8,,,537.43,,358.13,,,4511.13
1305,,2694.15,,501.08,468.16,,,651.01,,539.9,,,4854.3
1306,,3103.89,,597.38,422.42,,,213.67,,553.13,,,4890.49
1307,,1408.58,,699.32,531.5,,,,,693.44,,,3332.84
1308,,1074.48,,328.31,535.65,,,,,319.62,,,2258.06
1309,,1114.07,,660.91,471.74,,,,,774.56,,,3021.28
1310,,1999.24,,571.89,673.07,,,,,465.29,,,3709.49
1311,,1280.12,,1034.47,368.58,,,,,391.6,,,3074.77
1312,,1003.67,,742.84,691.05,,,,,1241.49,,,3679.05
